metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin_mod
21604,"Essex County, MA",1980,21660,25009,25009217600,25000902176,2.50E+12,1488,28152,1.3,5,25000902176
21604,"Essex County, MA",1980,21660,25009,25009218100,25000902181,2.50E+12,1416,31925,1.474,5,25000902181
21604,"Essex County, MA",1980,21660,25009,25009220100,25000902201,2.50E+12,1729,20025,0.925,3,25000902201
21604,"Essex County, MA",1980,21660,25009,25009221100,25000902211,2.50E+12,1061,21012,0.97,3,25000902211
21604,"Essex County, MA",1980,21660,25009,25009221199,2.50E+12,2.50E+12,0,,,,2500090221199
21604,"Essex County, MA",1980,21660,25009,25009221200,25000902212,2.50E+12,331,21513,0.993,3,25000902212
21604,"Essex County, MA",1980,21660,25009,25009221300,25000902213,2.50E+12,900,23214,1.072,4,25000902213
21604,"Essex County, MA",1980,21660,25009,25009221400,25000902214,2.50E+12,794,15136,0.699,2,25000902214
21604,"Essex County, MA",1980,21660,25009,25009221500,25000902215,2.50E+12,826,15383,0.71,2,25000902215
21604,"Essex County, MA",1980,21660,25009,25009221600,25000902216,2.50E+12,463,14975,0.691,2,25000902216
21604,"Essex County, MA",1980,21660,25009,25009221700,25000902217,2.50E+12,870,17250,0.796,2,25000902217
21604,"Essex County, MA",1980,21660,25009,25009221800,25000902218,2.50E+12,568,19702,0.91,3,25000902218
21604,"Essex County, MA",1980,21660,25009,25009221900,25000902219,2.50E+12,1556,21206,0.979,3,25000902219
21604,"Essex County, MA",1980,21660,25009,25009222100,25000902221,2.50E+12,883,18992,0.877,3,25000902221
21604,"Essex County, MA",1980,21660,25009,25009223100,25000902231,2.50E+12,812,23681,1.093,4,25000902231
21604,"Essex County, MA",1980,21660,25009,25009223200,25000902232,2.50E+12,1249,20440,0.944,3,25000902232
21604,"Essex County, MA",1980,21660,25009,25009223300,25000902233,2.50E+12,966,27079,1.25,5,25000902233
21604,"Essex County, MA",1980,21660,25009,25009250100,25000902501,2.50E+12,107,10446,0.482,1,25000902501
21604,"Essex County, MA",1980,21660,25009,25009250200,25000902502,2.50E+12,1250,20377,0.941,3,25000902502
21604,"Essex County, MA",1980,21660,25009,25009250300,25000902503,2.50E+12,493,11569,0.534,1,25000902503
21604,"Essex County, MA",1980,21660,25009,25009250400,25000902504,2.50E+12,834,12328,0.569,1,25000902504
21604,"Essex County, MA",1980,21660,25009,25009250500,25000902505,2.50E+12,785,10983,0.507,1,25000902505
21604,"Essex County, MA",1980,21660,25009,25009250600,25000902506,2.50E+12,1092,16320,0.753,2,25000902506
21604,"Essex County, MA",1980,21660,25009,25009250700,25000902507,2.50E+12,1032,13013,0.601,1,25000902507
21604,"Essex County, MA",1980,21660,25009,25009250800,25000902508,2.50E+12,1462,17844,0.824,3,25000902508
21604,"Essex County, MA",1980,21660,25009,25009250900,25000902509,2.50E+12,402,9575,0.442,1,25000902509
21604,"Essex County, MA",1980,21660,25009,25009251000,25000902510,2.50E+12,352,11583,0.535,1,25000902510
21604,"Essex County, MA",1980,21660,25009,25009251100,25000902511,2.50E+12,532,7788,0.36,1,25000902511
21604,"Essex County, MA",1980,21660,25009,25009251200,25000902512,2.50E+12,315,10448,0.482,1,25000902512
21604,"Essex County, MA",1980,21660,25009,25009251300,25000902513,2.50E+12,857,8650,0.399,1,25000902513
21604,"Essex County, MA",1980,21660,25009,25009251400,25000902514,2.50E+12,1071,18327,0.846,3,25000902514
21604,"Essex County, MA",1980,21660,25009,25009251500,25000902515,2.50E+12,1388,16353,0.755,2,25000902515
21604,"Essex County, MA",1980,21660,25009,25009251600,25000902516,2.50E+12,1271,15981,0.738,2,25000902516
21604,"Essex County, MA",1980,21660,25009,25009251700,25000902517,2.50E+12,1026,18333,0.846,3,25000902517
21604,"Essex County, MA",1980,21660,25009,25009251800,25000902518,2.50E+12,2028,21520,0.994,3,25000902518
21604,"Essex County, MA",1980,21660,25009,25009252100,25000902521,2.50E+12,1648,22371,1.033,4,25000902521
21604,"Essex County, MA",1980,21660,25009,25009252200,25000902522,2.50E+12,1404,25097,1.159,4,25000902522
21604,"Essex County, MA",1980,21660,25009,25009252300,25000902523,2.50E+12,1489,21750,1.004,4,25000902523
21604,"Essex County, MA",1980,21660,25009,25009252400,25000902524,2.50E+12,1099,15474,0.714,2,25000902524
21604,"Essex County, MA",1980,21660,25009,25009252500,25000902525,2.50E+12,2233,21911,1.012,4,25000902525
21604,"Essex County, MA",1980,21660,25009,25009252600,25000902526,2.50E+12,1998,20522,0.947,3,25000902526
21604,"Essex County, MA",1980,21660,25009,25009253100,25000902531,2.50E+12,1478,21574,0.996,3,25000902531
21604,"Essex County, MA",1980,21660,25009,25009253200,25000902532,2.50E+12,3723,27171,1.254,5,25000902532
21604,"Essex County, MA",1980,21660,25009,25009254100,25000902541,2.50E+12,1517,28520,1.317,5,25000902541
21604,"Essex County, MA",1980,21660,25009,25009254200,25000902542,2.50E+12,1118,23722,1.095,4,25000902542
21604,"Essex County, MA",1980,21660,25009,25009254300,25000902543,2.50E+12,1912,34130,1.576,6,25000902543
21604,"Essex County, MA",1980,21660,25009,25009254400,25000902544,2.50E+12,2483,34722,1.603,6,25000902544
21604,"Essex County, MA",1980,21660,25009,25009260100,25000902601,2.50E+12,836,9764,0.451,1,25000902601
21604,"Essex County, MA",1980,21660,25009,25009260200,25000902602,2.50E+12,749,13657,0.631,1,25000902602
21604,"Essex County, MA",1980,21660,25009,25009260300,25000902603,2.50E+12,1724,20919,0.966,3,25000902603
21604,"Essex County, MA",1980,21660,25009,25009260400,25000902604,2.50E+12,1219,22102,1.02,4,25000902604
21604,"Essex County, MA",1980,21660,25009,25009260500,25000902605,2.50E+12,899,25938,1.197,4,25000902605
21604,"Essex County, MA",1980,21660,25009,25009260600,25000902606,2.50E+12,773,14761,0.681,2,25000902606
21604,"Essex County, MA",1980,21660,25009,25009260700,25000902607,2.50E+12,892,18429,0.851,3,25000902607
21604,"Essex County, MA",1980,21660,25009,25009260800,25000902608,2.50E+12,1171,13905,0.642,1,25000902608
21604,"Essex County, MA",1980,21660,25009,25009260900,25000902609,2.50E+12,946,17105,0.79,2,25000902609
21604,"Essex County, MA",1980,21660,25009,25009261000,25000902610,2.50E+12,1013,18998,0.877,3,25000902610
21604,"Essex County, MA",1980,21660,25009,25009261100,25000902611,2.50E+12,1843,22472,1.037,4,25000902611
21604,"Essex County, MA",1980,21660,25009,25009262100,25000902621,2.50E+12,1239,20428,0.943,3,25000902621
21604,"Essex County, MA",1980,21660,25009,25009263100,25000902631,2.50E+12,752,25927,1.197,4,25000902631
21604,"Essex County, MA",1980,21660,25009,25009264100,25000902641,2.50E+12,1328,23597,1.089,4,25000902641
21604,"Essex County, MA",1980,21660,25009,25009265100,25000902651,2.50E+12,1544,23906,1.104,4,25000902651
21604,"Essex County, MA",1980,21660,25009,25009266100,25000902661,2.50E+12,693,19386,0.895,3,25000902661
21604,"Essex County, MA",1980,21660,25009,25009266200,25000902662,2.50E+12,1203,18682,0.862,3,25000902662
21604,"Essex County, MA",1980,21660,25009,25009266300,25000902663,2.50E+12,929,18771,0.867,3,25000902663
21604,"Essex County, MA",1980,21660,25009,25009266400,25000902664,2.50E+12,821,20149,0.93,3,25000902664
21604,"Essex County, MA",1980,21660,25009,25009267100,25000902671,2.50E+12,1542,18588,0.858,3,25000902671
21604,"Essex County, MA",1980,21660,25009,25009268100,25000902681,2.50E+12,375,25123,1.16,4,25000902681
21604,"Essex County, MA",1980,21660,25009,25009268200,25000902682,2.50E+12,1468,22667,1.046,4,25000902682
21604,"Essex County, MA",1980,21660,25009,25009268300,25000902683,2.50E+12,988,17946,0.829,3,25000902683
21604,"Essex County, MA",1980,21660,25009,25009268400,25000902684,2.50E+12,1135,18823,0.869,3,25000902684
21604,"Essex County, MA",1980,21660,25009,25009269100,25000902691,2.50E+12,1177,24422,1.127,4,25000902691
21604,"Essex County, MA",1980,21660,25009,25009270100,25000902701,2.50E+12,1027,22118,1.021,4,25000902701
