metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin_mod
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373400,25001703734,2.50E+12,868,26641,1.108,4,25001703734
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373500,25001703735,2.50E+12,1487,43794,1.822,6,25001703735
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373600,25001703736,2.50E+12,717,44140,1.836,6,25001703736
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373700,25001703737,2.50E+12,1338,35870,1.492,5,25001703737
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373800,25001703738,2.50E+12,1372,27454,1.142,4,25001703738
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017373900,25001703739,2.50E+12,1641,45923,1.91,6,25001703739
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374000,25001703740,2.50E+12,1273,31930,1.328,5,25001703740
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374100,25001703741,2.50E+12,879,24397,1.015,4,25001703741
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374200,25001703742,2.50E+12,1151,32188,1.339,5,25001703742
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374300,25001703743,2.50E+12,1023,43325,1.802,6,25001703743
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374400,25001703744,2.50E+12,1491,48819,2.031,6,25001703744
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374500,25001703745,2.50E+12,1108,28091,1.169,4,25001703745
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374600,25001703746,2.50E+12,1415,25365,1.055,4,25001703746
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374700,25001703747,2.50E+12,1090,24449,1.017,4,25001703747
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017374800,25001703748,2.50E+12,827,29639,1.233,4,25001703748
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382100,25001703821,2.50E+12,1382,28395,1.181,4,25001703821
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382200,25001703822,2.50E+12,1466,25388,1.056,4,25001703822
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382300,25001703823,2.50E+12,1209,24077,1.002,4,25001703823
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382400,25001703824,2.50E+12,1150,23698,0.986,3,25001703824
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382500,25001703825,2.50E+12,1078,23919,0.995,3,25001703825
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017382600,25001703826,2.50E+12,1442,28355,1.18,4,25001703826
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383100,25001703831,2.50E+12,1605,16010,0.666,1,25001703831
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383200,25001703832,2.50E+12,1200,20619,0.858,3,25001703832
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383300,25001703833,2.50E+12,582,23478,0.977,3,25001703833
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383400,25001703834,2.50E+12,1251,18881,0.785,2,25001703834
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383500,25001703835,2.50E+12,1680,22645,0.942,3,25001703835
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383600,25001703836,2.50E+12,1581,28728,1.195,4,25001703836
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383700,25001703837,2.50E+12,1588,26655,1.109,4,25001703837
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383800,25001703838,2.50E+12,1618,27979,1.164,4,25001703838
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383901,2.50E+12,2.50E+12,2124,31041,1.291,5,2500170383901
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017383902,2.50E+12,2.50E+12,1424,34244,1.425,5,2500170383902
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017384000,25001703840,2.50E+12,1599,33643,1.4,5,25001703840
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017385100,25001703851,2.50E+12,962,26822,1.116,4,25001703851
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017385200,25001703852,2.50E+12,1431,25772,1.072,4,25001703852
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017386100,25001703861,2.50E+12,1066,44451,1.849,6,25001703861
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017387100,25001703871,2.50E+12,983,26783,1.114,4,25001703871
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017387200,25001703872,2.50E+12,2270,28400,1.181,4,25001703872
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017388100,25001703881,2.50E+12,776,29605,1.232,4,25001703881
