metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017339700,25001703397,2.50E+12,1049,51115,0.688,2,2500170339700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017339800,25001703398,2.50E+12,1903,54317,0.731,2,2500170339800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017339900,25001703399,2.50E+12,1375,56859,0.765,2,2500170339900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017340000,25001703400,2.50E+12,581,48672,0.655,1,2500170340000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017340100,25001703401,2.50E+12,1787,66732,0.898,3,2500170340100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341100,25001703411,2.50E+12,1917,66476,0.895,3,2500170341100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341200,25001703412,2.50E+12,1583,50148,0.675,2,2500170341200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341300,25001703413,2.50E+12,1084,51250,0.69,2,2500170341300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341400,25001703414,2.50E+12,1418,59401,0.8,2,2500170341400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341500,25001703415,2.50E+12,1072,49512,0.666,1,2500170341500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341600,25001703416,2.50E+12,1598,54488,0.733,2,2500170341600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341700,25001703417,2.50E+12,1345,59181,0.797,2,2500170341700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341800,25001703418,2.50E+12,1685,47939,0.645,1,2500170341800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017341900,25001703419,2.50E+12,1971,60646,0.816,3,2500170341900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342100,25001703421,2.50E+12,2030,50848,0.684,2,2500170342100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342200,25001703422,2.50E+12,2127,50785,0.684,2,2500170342200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342300,25001703423,2.50E+12,1566,50469,0.679,2,2500170342300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342400,25001703424,2.50E+12,1358,42611,0.574,1,2500170342400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342500,25001703425,2.50E+12,1549,54180,0.729,2,2500170342500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017342600,25001703426,2.50E+12,980,45000,0.606,1,2500170342600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350100,25001703501,2.50E+12,2053,42216,0.568,1,2500170350100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350200,25001703502,2.50E+12,1521,54509,0.734,2,2500170350200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350300,25001703503,2.50E+12,555,48750,0.656,1,2500170350300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350400,25001703504,2.50E+12,1084,67727,0.912,3,2500170350400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350500,25001703505,2.50E+12,234,71250,0.959,3,2500170350500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350600,25001703506,2.50E+12,550,61500,0.828,3,2500170350600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350700,25001703507,2.50E+12,1306,52827,0.711,2,2500170350700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350800,25001703508,2.50E+12,342,56042,0.754,2,2500170350800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017350900,25001703509,2.50E+12,492,70667,0.951,3,2500170350900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351000,25001703510,2.50E+12,989,58381,0.786,2,2500170351000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351100,25001703511,2.50E+12,1104,59167,0.796,2,2500170351100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351200,25001703512,2.50E+12,1560,54070,0.728,2,2500170351200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351300,25001703513,2.50E+12,836,43393,0.584,1,2500170351300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351400,25001703514,2.50E+12,1918,40435,0.544,1,2500170351400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017351500,25001703515,2.50E+12,409,45795,0.616,1,2500170351500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352100,25001703521,2.50E+12,548,75112,1.011,4,2500170352100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352200,25001703522,2.50E+12,384,42159,0.567,1,2500170352200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352300,25001703523,2.50E+12,469,60905,0.82,3,2500170352300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352400,25001703524,2.50E+12,436,24697,0.332,1,2500170352400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017352500,25001703525,2.50E+12,630,42333,0.57,1,2500170352500
