metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
21604,"Essex County, MA",2000,64273,25009,25009221700,25000902217,2.50E+12,752,49079,0.764,2,2500090221700
21604,"Essex County, MA",2000,64273,25009,25009221800,25000902218,2.50E+12,474,59615,0.928,3,2500090221800
21604,"Essex County, MA",2000,64273,25009,25009221900,25000902219,2.50E+12,1895,70509,1.097,4,2500090221900
21604,"Essex County, MA",2000,64273,25009,25009222100,25000902221,2.50E+12,940,70152,1.091,4,2500090222100
21604,"Essex County, MA",2000,64273,25009,25009223100,25000902231,2.50E+12,1072,83225,1.295,5,2500090223100
21604,"Essex County, MA",2000,64273,25009,25009223200,25000902232,2.50E+12,893,58681,0.913,3,2500090223200
21604,"Essex County, MA",2000,64273,25009,25009223300,25000902233,2.50E+12,1519,80475,1.252,5,2500090223300
21604,"Essex County, MA",2000,64273,25009,25009250100,25000902501,2.50E+12,282,16094,0.25,1,2500090250100
21604,"Essex County, MA",2000,64273,25009,25009250200,25000902502,2.50E+12,1337,34028,0.529,1,2500090250200
21604,"Essex County, MA",2000,64273,25009,25009250300,25000902503,2.50E+12,423,24688,0.384,1,2500090250300
21604,"Essex County, MA",2000,64273,25009,25009250400,25000902504,2.50E+12,760,21905,0.341,1,2500090250400
21604,"Essex County, MA",2000,64273,25009,25009250500,25000902505,2.50E+12,791,25417,0.395,1,2500090250500
21604,"Essex County, MA",2000,64273,25009,25009250600,25000902506,2.50E+12,1190,31875,0.496,1,2500090250600
21604,"Essex County, MA",2000,64273,25009,25009250700,25000902507,2.50E+12,1087,29014,0.451,1,2500090250700
21604,"Essex County, MA",2000,64273,25009,25009250800,25000902508,2.50E+12,1613,40750,0.634,1,2500090250800
21604,"Essex County, MA",2000,64273,25009,25009250900,25000902509,2.50E+12,469,22989,0.358,1,2500090250900
21604,"Essex County, MA",2000,64273,25009,25009251000,25000902510,2.50E+12,372,23516,0.366,1,2500090251000
21604,"Essex County, MA",2000,64273,25009,25009251100,25000902511,2.50E+12,577,22392,0.348,1,2500090251100
21604,"Essex County, MA",2000,64273,25009,25009251200,25000902512,2.50E+12,311,22031,0.343,1,2500090251200
21604,"Essex County, MA",2000,64273,25009,25009251300,25000902513,2.50E+12,818,17000,0.264,1,2500090251300
21604,"Essex County, MA",2000,64273,25009,25009251400,25000902514,2.50E+12,1180,34837,0.542,1,2500090251400
21604,"Essex County, MA",2000,64273,25009,25009251500,25000902515,2.50E+12,1407,32469,0.505,1,2500090251500
21604,"Essex County, MA",2000,64273,25009,25009251600,25000902516,2.50E+12,1409,31530,0.491,1,2500090251600
21604,"Essex County, MA",2000,64273,25009,25009251700,25000902517,2.50E+12,1072,35652,0.555,1,2500090251700
21604,"Essex County, MA",2000,64273,25009,25009251800,25000902518,2.50E+12,1870,52380,0.815,3,2500090251800
21604,"Essex County, MA",2000,64273,25009,25009252101,2.50E+12,2.50E+12,894,54038,0.841,3,2500090252101
21604,"Essex County, MA",2000,64273,25009,25009252102,2.50E+12,2.50E+12,1010,78174,1.216,4,2500090252102
21604,"Essex County, MA",2000,64273,25009,25009252201,2.50E+12,2.50E+12,882,59318,0.923,3,2500090252201
21604,"Essex County, MA",2000,64273,25009,25009252202,2.50E+12,2.50E+12,846,75867,1.18,4,2500090252202
21604,"Essex County, MA",2000,64273,25009,25009252300,25000902523,2.50E+12,1419,53221,0.828,3,2500090252300
21604,"Essex County, MA",2000,64273,25009,25009252400,25000902524,2.50E+12,986,32574,0.507,1,2500090252400
21604,"Essex County, MA",2000,64273,25009,25009252501,2.50E+12,2.50E+12,942,55648,0.866,3,2500090252501
21604,"Essex County, MA",2000,64273,25009,25009252502,2.50E+12,2.50E+12,1301,65650,1.021,4,2500090252502
21604,"Essex County, MA",2000,64273,25009,25009252601,2.50E+12,2.50E+12,1647,58208,0.906,3,2500090252601
21604,"Essex County, MA",2000,64273,25009,25009252602,2.50E+12,2.50E+12,937,69403,1.08,4,2500090252602
21604,"Essex County, MA",2000,64273,25009,25009252603,2.50E+12,2.50E+12,759,72844,1.133,4,2500090252603
21604,"Essex County, MA",2000,64273,25009,25009253100,25000902531,2.50E+12,1399,66023,1.027,4,2500090253100
21604,"Essex County, MA",2000,64273,25009,25009253201,2.50E+12,2.50E+12,706,70368,1.095,4,2500090253201
21604,"Essex County, MA",2000,64273,25009,25009253202,2.50E+12,2.50E+12,1470,64565,1.005,4,2500090253202
21604,"Essex County, MA",2000,64273,25009,25009253203,2.50E+12,2.50E+12,1023,106363,1.655,6,2500090253203
21604,"Essex County, MA",2000,64273,25009,25009253204,2.50E+12,2.50E+12,1197,120812,1.88,6,2500090253204
21604,"Essex County, MA",2000,64273,25009,25009253205,2.50E+12,2.50E+12,1217,124162,1.932,6,2500090253205
21604,"Essex County, MA",2000,64273,25009,25009254100,25000902541,2.50E+12,1531,84476,1.314,5,2500090254100
21604,"Essex County, MA",2000,64273,25009,25009254200,25000902542,2.50E+12,1038,79566,1.238,4,2500090254200
21604,"Essex County, MA",2000,64273,25009,25009254301,2.50E+12,2.50E+12,1085,127986,1.991,6,2500090254301
21604,"Essex County, MA",2000,64273,25009,25009254302,2.50E+12,2.50E+12,1276,116573,1.814,6,2500090254302
21604,"Essex County, MA",2000,64273,25009,25009254401,2.50E+12,2.50E+12,761,114915,1.788,6,2500090254401
21604,"Essex County, MA",2000,64273,25009,25009254402,2.50E+12,2.50E+12,1821,122826,1.911,6,2500090254402
