metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
14484,"Boston-Quincy, MA",2000,63577,25021,25021412300,25002104123,2.50E+12,1258,98710,1.553,6,2500210412300
14484,"Boston-Quincy, MA",2000,63577,25021,25021413100,25002104131,2.50E+12,1563,73097,1.15,4,2500210413100
14484,"Boston-Quincy, MA",2000,63577,25021,25021413200,25002104132,2.50E+12,1459,64583,1.016,4,2500210413200
14484,"Boston-Quincy, MA",2000,63577,25021,25021413300,25002104133,2.50E+12,1392,71686,1.128,4,2500210413300
14484,"Boston-Quincy, MA",2000,63577,25021,25021413400,25002104134,2.50E+12,2005,75853,1.193,4,2500210413400
14484,"Boston-Quincy, MA",2000,63577,25021,25021413500,25002104135,2.50E+12,1022,70060,1.102,4,2500210413500
14484,"Boston-Quincy, MA",2000,63577,25021,25021414100,25002104141,2.50E+12,1516,100388,1.579,6,2500210414100
14484,"Boston-Quincy, MA",2000,63577,25021,25021414200,25002104142,2.50E+12,2115,115454,1.816,6,2500210414200
14484,"Boston-Quincy, MA",2000,63577,25021,25021414300,25002104143,2.50E+12,1329,78828,1.24,4,2500210414300
14484,"Boston-Quincy, MA",2000,63577,25021,25021415101,2.50E+12,2.50E+12,1210,82903,1.304,5,2500210415101
14484,"Boston-Quincy, MA",2000,63577,25021,25021415102,2.50E+12,2.50E+12,1939,72102,1.134,4,2500210415102
14484,"Boston-Quincy, MA",2000,63577,25021,25021415200,25002104152,2.50E+12,1355,88111,1.386,5,2500210415200
14484,"Boston-Quincy, MA",2000,63577,25021,25021415300,25002104153,2.50E+12,1058,94430,1.485,5,2500210415300
14484,"Boston-Quincy, MA",2000,63577,25021,25021416100,25002104161,2.50E+12,2095,97443,1.533,6,2500210416100
14484,"Boston-Quincy, MA",2000,63577,25021,25021416200,25002104162,2.50E+12,1796,83626,1.315,5,2500210416200
14484,"Boston-Quincy, MA",2000,63577,25021,25021416300,25002104163,2.50E+12,1234,94143,1.481,5,2500210416300
14484,"Boston-Quincy, MA",2000,63577,25021,25021416400,25002104164,2.50E+12,1652,98768,1.554,6,2500210416400
14484,"Boston-Quincy, MA",2000,63577,25021,25021417100,25002104171,2.50E+12,1142,75432,1.186,4,2500210417100
14484,"Boston-Quincy, MA",2000,63577,25021,25021417200,25002104172,2.50E+12,1877,58250,0.916,3,2500210417200
14484,"Boston-Quincy, MA",2000,63577,25021,25021417300,25002104173,2.50E+12,436,81677,1.285,5,2500210417300
14484,"Boston-Quincy, MA",2000,63577,25021,25021417400,25002104174,2.50E+12,747,66779,1.05,4,2500210417400
14484,"Boston-Quincy, MA",2000,63577,25021,25021417501,2.50E+12,2.50E+12,1201,56250,0.885,3,2500210417501
14484,"Boston-Quincy, MA",2000,63577,25021,25021417502,2.50E+12,2.50E+12,1004,60083,0.945,3,2500210417502
14484,"Boston-Quincy, MA",2000,63577,25021,25021417601,2.50E+12,2.50E+12,1131,64125,1.009,4,2500210417601
14484,"Boston-Quincy, MA",2000,63577,25021,25021417602,2.50E+12,2.50E+12,992,58125,0.914,3,2500210417602
14484,"Boston-Quincy, MA",2000,63577,25021,25021417700,25002104177,2.50E+12,1669,59971,0.943,3,2500210417700
14484,"Boston-Quincy, MA",2000,63577,25021,25021417801,2.50E+12,2.50E+12,1471,66599,1.048,4,2500210417801
14484,"Boston-Quincy, MA",2000,63577,25021,25021417802,2.50E+12,2.50E+12,809,30101,0.473,1,2500210417802
14484,"Boston-Quincy, MA",2000,63577,25021,25021417901,2.50E+12,2.50E+12,1254,48710,0.766,2,2500210417901
14484,"Boston-Quincy, MA",2000,63577,25021,25021417902,2.50E+12,2.50E+12,840,53984,0.849,3,2500210417902
14484,"Boston-Quincy, MA",2000,63577,25021,25021418001,2.50E+12,2.50E+12,1521,53413,0.84,3,2500210418001
14484,"Boston-Quincy, MA",2000,63577,25021,25021418002,2.50E+12,2.50E+12,1477,59410,0.934,3,2500210418002
14484,"Boston-Quincy, MA",2000,63577,25021,25021418100,25002104181,2.50E+12,1689,68792,1.082,4,2500210418100
14484,"Boston-Quincy, MA",2000,63577,25021,25021418200,25002104182,2.50E+12,1428,64360,1.012,4,2500210418200
14484,"Boston-Quincy, MA",2000,63577,25021,25021419100,25002104191,2.50E+12,1477,76205,1.199,4,2500210419100
14484,"Boston-Quincy, MA",2000,63577,25021,25021419200,25002104192,2.50E+12,1328,73452,1.155,4,2500210419200
14484,"Boston-Quincy, MA",2000,63577,25021,25021419300,25002104193,2.50E+12,987,55125,0.867,3,2500210419300
14484,"Boston-Quincy, MA",2000,63577,25021,25021419400,25002104194,2.50E+12,816,66094,1.04,4,2500210419400
14484,"Boston-Quincy, MA",2000,63577,25021,25021419500,25002104195,2.50E+12,787,74358,1.17,4,2500210419500
14484,"Boston-Quincy, MA",2000,63577,25021,25021419600,25002104196,2.50E+12,1553,83839,1.319,5,2500210419600
14484,"Boston-Quincy, MA",2000,63577,25021,25021419700,25002104197,2.50E+12,964,75710,1.191,4,2500210419700
14484,"Boston-Quincy, MA",2000,63577,25021,25021419800,25002104198,2.50E+12,976,64605,1.016,4,2500210419800
14484,"Boston-Quincy, MA",2000,63577,25021,25021420100,25002104201,2.50E+12,2049,60339,0.949,3,2500210420100
14484,"Boston-Quincy, MA",2000,63577,25021,25021420201,2.50E+12,2.50E+12,859,65750,1.034,4,2500210420201
14484,"Boston-Quincy, MA",2000,63577,25021,25021420202,2.50E+12,2.50E+12,1483,61875,0.973,3,2500210420202
14484,"Boston-Quincy, MA",2000,63577,25021,25021420301,2.50E+12,2.50E+12,1745,60810,0.956,3,2500210420301
14484,"Boston-Quincy, MA",2000,63577,25021,25021420302,2.50E+12,2.50E+12,1934,65455,1.03,4,2500210420302
14484,"Boston-Quincy, MA",2000,63577,25021,25021421100,25002104211,2.50E+12,1397,57127,0.899,3,2500210421100
14484,"Boston-Quincy, MA",2000,63577,25021,25021421200,25002104212,2.50E+12,1507,66157,1.041,4,2500210421200
14484,"Boston-Quincy, MA",2000,63577,25021,25021422100,25002104221,2.50E+12,1306,77902,1.225,4,2500210422100
14484,"Boston-Quincy, MA",2000,63577,25021,25021422200,25002104222,2.50E+12,1847,64250,1.011,4,2500210422200
14484,"Boston-Quincy, MA",2000,63577,25021,25021422301,2.50E+12,2.50E+12,841,72138,1.135,4,2500210422301
14484,"Boston-Quincy, MA",2000,63577,25021,25021422302,2.50E+12,2.50E+12,1593,57295,0.901,3,2500210422302
14484,"Boston-Quincy, MA",2000,63577,25021,25021422400,25002104224,2.50E+12,1798,61193,0.963,3,2500210422400
14484,"Boston-Quincy, MA",2000,63577,25021,25021422501,2.50E+12,2.50E+12,1193,66058,1.039,4,2500210422501
14484,"Boston-Quincy, MA",2000,63577,25021,25021422502,2.50E+12,2.50E+12,1340,47264,0.743,2,2500210422502
14484,"Boston-Quincy, MA",2000,63577,25021,25021422600,25002104226,2.50E+12,1907,71075,1.118,4,2500210422600
14484,"Boston-Quincy, MA",2000,63577,25021,25021422700,25002104227,2.50E+12,1067,65168,1.025,4,2500210422700
14484,"Boston-Quincy, MA",2000,63577,25021,25021422800,25002104228,2.50E+12,1153,71331,1.122,4,2500210422800
14484,"Boston-Quincy, MA",2000,63577,25021,25021423100,25002104231,2.50E+12,2060,100137,1.575,6,2500210423100
14484,"Boston-Quincy, MA",2000,63577,25021,25021440100,25002104401,2.50E+12,2039,68640,1.08,4,2500210440100
14484,"Boston-Quincy, MA",2000,63577,25021,25021441201,2.50E+12,2.50E+12,2029,83287,1.31,5,2500210441201
14484,"Boston-Quincy, MA",2000,63577,25021,25021441202,2.50E+12,2.50E+12,621,99815,1.57,6,2500210441202
