metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat
21604,"Essex County, MA",2010-14,86128.07031,25009,25009201100,,,862,121000,1.404884577,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009202101,,,536,128750,1.494866848,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009202102,,,1530,97632,1.133567691,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009202200,,,1800,143750,1.669026136,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009203100,,,1896,136483,1.584651828,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009203200,,,1292,125139,1.452940941,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009203301,,,1124,119250,1.384566069,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009203302,,,1210,118438,1.375138164,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204101,,,957,65179,0.756768405,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204102,,,1157,84438,0.980377257,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204200,,,1186,56415,0.655012906,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204300,,,756,40221,0.46699062,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204400,,,843,80273,0.932018995,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204500,,,699,80074,0.92970854,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204600,,,1178,75938,0.881686985,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204701,,,1603,65592,0.76156354,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009204702,,,1337,76165,0.884322584,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205100,,,1389,85223,0.989491582,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205200,,,1318,78090,0.906673074,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205300,,,1212,101141,1.174309373,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205400,,,1318,100395,1.165647864,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205500,,,1156,48293,0.560711503,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205600,,,1056,36071,0.418806553,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205700,,,1185,87813,1.019563079,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205800,,,799,47868,0.555777013,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009205900,,,996,54821,0.636505604,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206000,,,688,36591,0.424844056,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206100,,,944,34625,0.402017593,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206200,,,1206,38214,0.443688095,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206300,,,927,58438,0.678501189,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206400,,,1440,56164,0.652098656,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206500,,,774,55875,0.648743212,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206600,,,956,54300,0.630456507,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206700,,,760,34333,0.398627311,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206800,,,594,31974,0.371237844,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009206900,,,1045,43032,0.499628037,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009207000,,,468,27500,0.319291949,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009207100,,,773,36191,0.420199811,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009207200,,,662,34817,0.404246837,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009208101,,,1364,97632,1.133567691,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009208102,,,949,76162,0.884287775,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009208200,,,1317,92578,1.074887633,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009208300,,,2046,90737,1.053512573,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009208400,,,1545,99661,1.157125711,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009209100,,,1836,116833,1.356503129,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009209200,,,1646,134000,1.555822611,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210100,,,1748,112588,1.307216048,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210200,,,1476,108735,1.262480378,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210300,,,1904,80410,0.933609664,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210400,,,1959,84449,0.98050493,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210500,,,1700,86402,1.003180504,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210600,,,1171,71458,0.829671443,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210700,,,1145,55396,0.643181741,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210800,,,1127,47208,0.548114002,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009210900,,,1159,71046,0.824887872,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009211100,,,983,93750,1.088495255,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009211200,,,1461,91287,1.059898376,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009211300,,,1848,110804,1.286502719,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009211401,,,945,86971,1.009786963,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009211402,,,1583,94875,1.101557255,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009212100,,,2055,116164,1.34873569,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009213100,,,2285,147396,1.711358428,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009214100,,,1761,140037,1.625915885,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009215101,,,1432,131719,1.529338837,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009215102,,,812,118205,1.372432947,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009216100,,,977,146875,1.705309272,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217100,,,1919,100662,1.168747902,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217201,,,1093,98116,1.139187217,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217202,,,907,112452,1.305637002,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217300,,,1114,71250,0.827256441,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217400,,,935,68594,0.796418607,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217500,,,1647,97057,1.126891613,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009217600,,,1686,132964,1.543794036,6
21604,"Essex County, MA",2010-14,86128.07031,25009,25009218100,,,1570,124052,1.440320253,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009220101,,,1072,100543,1.167366266,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009220102,,,793,85688,0.994890511,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221100,,,1258,106607,1.237772942,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221300,,,1327,90548,1.051318049,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221400,,,902,60938,0.707527757,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221500,,,594,52759,0.612564504,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221600,,,687,51033,0.592524588,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221700,,,528,60862,0.70664537,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221800,,,475,89688,1.04133296,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221901,,,838,103750,1.204601526,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009221902,,,1142,87500,1.015928984,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009222100,,,985,107788,1.251485109,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009223100,,,1150,83456,0.968975604,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009223200,,,838,86250,1.00141573,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009223300,,,1624,114035,1.32401669,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250100,,,504,32500,0.377345026,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250200,,,1209,46380,0.538500369,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250300,,,514,43846,0.509079099,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250400,,,907,21467,0.249245107,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250500,,,894,34837,0.404479057,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250600,,,1239,47759,0.554511428,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250700,,,1184,35805,0.415718138,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250800,,,1732,33532,0.389327198,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009250900,,,508,27065,0.31424135,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251000,,,340,33289,0.386505812,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251100,,,564,22788,0.264582723,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251200,,,329,35250,0.40927422,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251300,,,862,28657,0.332725435,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251400,,,1155,36069,0.418783337,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251500,,,1713,33308,0.386726409,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251600,,,1442,29167,0.338646859,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251700,,,1423,42645,0.495134741,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009251800,,,1889,73982,0.858976662,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252101,,,918,77708,0.902237773,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252102,,,1269,117644,1.365919352,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252201,,,862,91600,1.063532472,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252202,,,856,102700,1.19241035,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252300,,,1584,62031,0.720218182,2
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252400,,,992,45000,0.522477746,1
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252501,,,948,78125,0.907079399,3
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252502,,,1096,89167,1.035283804,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252601,,,1962,91821,1.066098452,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252602,,,1137,110518,1.283182144,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009252603,,,810,91765,1.065448284,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009253100,,,1342,87283,1.013409495,4
21604,"Essex County, MA",2010-14,86128.07031,25009,25009253201,,,583,108935,1.264802575,5
21604,"Essex County, MA",2010-14,86128.07031,25009,25009253202,,,1600,87404,1.014814377,4
