metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat
14484,"Boston-Quincy, MA",2007,83867,25021,25021400100,25002104001,2.50E+12,730,168214,2.006,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021400200,25002104002,2.50E+12,1093,104375,1.245,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021400300,25002104003,2.50E+12,810,157286,1.875,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021400400,25002104004,2.50E+12,1105,118583,1.414,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021400500,25002104005,2.50E+12,1157,125684,1.499,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021400600,25002104006,2.50E+12,1080,151339,1.805,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021400700,25002104007,2.50E+12,964,131923,1.573,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021400800,25002104008,2.50E+12,1116,95227,1.135,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021400900,25002104009,2.50E+12,913,118657,1.415,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021401000,25002104010,2.50E+12,831,116406,1.388,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021401100,25002104011,2.50E+12,1029,207159,2.47,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021401200,25002104012,2.50E+12,1518,145640,1.737,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021402101,2.50E+12,2.50E+12,1004,110233,1.314,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021402102,2.50E+12,2.50E+12,1112,72935,0.87,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021402200,25002104022,2.50E+12,640,90750,1.082,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021402300,25002104023,2.50E+12,1318,86071,1.026,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021402400,25002104024,2.50E+12,1384,99276,1.184,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021402500,25002104025,2.50E+12,903,149293,1.78,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021403100,25002104031,2.50E+12,1848,143214,1.708,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021403200,25002104032,2.50E+12,1167,166328,1.983,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021403300,25002104033,2.50E+12,1138,159464,1.901,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021403400,25002104034,2.50E+12,2105,130639,1.558,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021403500,25002104035,2.50E+12,1563,140739,1.678,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404100,25002104041,2.50E+12,933,137656,1.641,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404201,2.50E+12,2.50E+12,885,223850,2.669,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404202,2.50E+12,2.50E+12,773,240804,2.871,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404301,2.50E+12,2.50E+12,1344,192647,2.297,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404302,2.50E+12,2.50E+12,872,127121,1.516,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021404400,25002104044,2.50E+12,1198,152759,1.821,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021405100,25002104051,2.50E+12,1622,169808,2.025,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021406101,2.50E+12,2.50E+12,1513,136250,1.625,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021406102,2.50E+12,2.50E+12,1745,127056,1.515,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021407100,25002104071,2.50E+12,2234,96034,1.145,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021408101,2.50E+12,2.50E+12,2052,119390,1.424,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021408102,2.50E+12,2.50E+12,1273,97530,1.163,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021409101,2.50E+12,2.50E+12,1105,121076,1.444,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021409102,2.50E+12,2.50E+12,1186,138618,1.653,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021410100,25002104101,2.50E+12,1601,107604,1.283,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021410300,25002104103,2.50E+12,1228,111653,1.331,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021410400,25002104104,2.50E+12,1642,102333,1.22,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021411100,25002104111,2.50E+12,2025,105987,1.264,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021411200,25002104112,2.50E+12,1609,97917,1.168,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021411300,25002104113,2.50E+12,2541,116850,1.393,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021412100,25002104121,2.50E+12,1649,134952,1.609,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021412200,25002104122,2.50E+12,966,174643,2.082,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021412300,25002104123,2.50E+12,1229,123264,1.47,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021413100,25002104131,2.50E+12,1467,89223,1.064,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021413200,25002104132,2.50E+12,1471,91367,1.089,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021413300,25002104133,2.50E+12,1338,81107,0.967,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021413400,25002104134,2.50E+12,1881,87531,1.044,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021413500,25002104135,2.50E+12,1043,80202,0.956,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021414100,25002104141,2.50E+12,1486,146000,1.741,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021414200,25002104142,2.50E+12,2232,146250,1.744,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021414300,25002104143,2.50E+12,1188,101818,1.214,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021415101,2.50E+12,2.50E+12,1184,108333,1.292,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021415102,2.50E+12,2.50E+12,2151,88491,1.055,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021415200,25002104152,2.50E+12,1593,122063,1.455,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021415300,25002104153,2.50E+12,1100,139732,1.666,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021416100,25002104161,2.50E+12,2122,135380,1.614,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021416200,25002104162,2.50E+12,1732,100263,1.195,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021416300,25002104163,2.50E+12,1242,135608,1.617,6
14484,"Boston-Quincy, MA",2007,83867,25021,25021416400,25002104164,2.50E+12,1632,115625,1.379,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021417100,25002104171,2.50E+12,1003,84821,1.011,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021417200,25002104172,2.50E+12,2058,76509,0.912,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021417300,25002104173,2.50E+12,491,102540,1.223,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021417400,25002104174,2.50E+12,729,89425,1.066,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021417501,2.50E+12,2.50E+12,1389,77631,0.926,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021417502,2.50E+12,2.50E+12,928,55924,0.667,1
14484,"Boston-Quincy, MA",2007,83867,25021,25021417601,2.50E+12,2.50E+12,1204,88279,1.053,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021417602,2.50E+12,2.50E+12,1082,72902,0.869,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021417700,25002104177,2.50E+12,1753,79375,0.946,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021417801,2.50E+12,2.50E+12,1439,97796,1.166,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021417802,2.50E+12,2.50E+12,874,19679,0.235,1
14484,"Boston-Quincy, MA",2007,83867,25021,25021417901,2.50E+12,2.50E+12,1136,51288,0.612,1
14484,"Boston-Quincy, MA",2007,83867,25021,25021417902,2.50E+12,2.50E+12,666,66563,0.794,2
14484,"Boston-Quincy, MA",2007,83867,25021,25021418001,2.50E+12,2.50E+12,1366,85380,1.018,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021418002,2.50E+12,2.50E+12,1712,78258,0.933,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021418100,25002104181,2.50E+12,1710,80610,0.961,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021418200,25002104182,2.50E+12,1302,79714,0.95,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021419100,25002104191,2.50E+12,1679,87782,1.047,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419200,25002104192,2.50E+12,1217,90341,1.077,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419300,25002104193,2.50E+12,919,98792,1.178,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419400,25002104194,2.50E+12,739,81979,0.977,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021419500,25002104195,2.50E+12,822,84292,1.005,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419600,25002104196,2.50E+12,1564,101406,1.209,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419700,25002104197,2.50E+12,943,98625,1.176,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021419800,25002104198,2.50E+12,932,72386,0.863,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021420100,25002104201,2.50E+12,1840,83413,0.995,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021420201,2.50E+12,2.50E+12,813,91971,1.097,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021420202,2.50E+12,2.50E+12,1464,76250,0.909,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021420301,2.50E+12,2.50E+12,1783,89063,1.062,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021420302,2.50E+12,2.50E+12,2003,82636,0.985,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021421100,25002104211,2.50E+12,1344,67318,0.803,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021421200,25002104212,2.50E+12,1533,91250,1.088,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021422100,25002104221,2.50E+12,1375,117266,1.398,5
14484,"Boston-Quincy, MA",2007,83867,25021,25021422200,25002104222,2.50E+12,1991,77796,0.928,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021422301,2.50E+12,2.50E+12,746,84667,1.01,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021422302,2.50E+12,2.50E+12,1663,90250,1.076,4
14484,"Boston-Quincy, MA",2007,83867,25021,25021422400,25002104224,2.50E+12,1946,78929,0.941,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021422501,2.50E+12,2.50E+12,1190,81719,0.974,3
14484,"Boston-Quincy, MA",2007,83867,25021,25021422502,2.50E+12,2.50E+12,1253,63264,0.754,2
