metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat
14484,"Boston-Quincy, MA",2008,84103,25021,25021441202,2.50E+12,2.50E+12,724,134922,1.604,6
14484,"Boston-Quincy, MA",2008,84103,25021,25021441203,2.50E+12,2.50E+12,969,101657,1.209,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021441204,2.50E+12,2.50E+12,1325,103150,1.226,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021442101,2.50E+12,2.50E+12,1299,92379,1.098,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021442102,2.50E+12,2.50E+12,1832,107411,1.277,5
14484,"Boston-Quincy, MA",2008,84103,25021,25021442103,2.50E+12,2.50E+12,1870,111605,1.327,5
14484,"Boston-Quincy, MA",2008,84103,25021,25021442201,2.50E+12,2.50E+12,1042,138190,1.643,6
14484,"Boston-Quincy, MA",2008,84103,25021,25021442202,2.50E+12,2.50E+12,1889,97944,1.165,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021443101,2.50E+12,2.50E+12,2082,91964,1.093,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021443102,2.50E+12,2.50E+12,2216,86364,1.027,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021456101,2.50E+12,2.50E+12,991,111625,1.327,5
14484,"Boston-Quincy, MA",2008,84103,25021,25021456102,2.50E+12,2.50E+12,1243,94159,1.12,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021456200,25002104562,2.50E+12,848,86806,1.032,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021456301,2.50E+12,2.50E+12,405,62843,0.747,2
14484,"Boston-Quincy, MA",2008,84103,25021,25021456302,2.50E+12,2.50E+12,1051,75170,0.894,3
14484,"Boston-Quincy, MA",2008,84103,25021,25021456401,2.50E+12,2.50E+12,841,60160,0.715,2
14484,"Boston-Quincy, MA",2008,84103,25021,25021456402,2.50E+12,2.50E+12,1560,95385,1.134,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021457100,25002104571,2.50E+12,1127,86452,1.028,4
14484,"Boston-Quincy, MA",2008,84103,25021,25021457200,25002104572,2.50E+12,1582,157917,1.878,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023500101,2.50E+12,2.50E+12,925,104861,1.247,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023500103,2.50E+12,2.50E+12,513,111681,1.328,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023500104,2.50E+12,2.50E+12,1149,69031,0.821,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023501101,2.50E+12,2.50E+12,928,91750,1.091,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023501102,2.50E+12,2.50E+12,1998,126818,1.508,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023501201,2.50E+12,2.50E+12,981,149844,1.782,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023501202,2.50E+12,2.50E+12,1752,136121,1.619,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023502101,2.50E+12,2.50E+12,1551,66513,0.791,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023502102,2.50E+12,2.50E+12,1398,73977,0.88,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023502200,25002305022,2.50E+12,1792,73514,0.874,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023503101,2.50E+12,2.50E+12,2043,129441,1.539,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023503102,2.50E+12,2.50E+12,1739,98133,1.167,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023504101,2.50E+12,2.50E+12,1308,110294,1.311,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023504102,2.50E+12,2.50E+12,1416,127500,1.516,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023505101,2.50E+12,2.50E+12,1959,107860,1.282,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023505102,2.50E+12,2.50E+12,1373,114343,1.36,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023505200,25002305052,2.50E+12,1785,102031,1.213,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023506101,2.50E+12,2.50E+12,1749,92354,1.098,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023506102,2.50E+12,2.50E+12,1601,130471,1.551,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023506202,2.50E+12,2.50E+12,707,131047,1.558,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023506203,2.50E+12,2.50E+12,1344,90375,1.075,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023506204,2.50E+12,2.50E+12,1254,90086,1.071,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023507101,2.50E+12,2.50E+12,1506,116705,1.388,5
14484,"Boston-Quincy, MA",2008,84103,25023,25023507103,2.50E+12,2.50E+12,1215,173472,2.063,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023507104,2.50E+12,2.50E+12,1448,133462,1.587,6
14484,"Boston-Quincy, MA",2008,84103,25023,25023508101,2.50E+12,2.50E+12,1771,102906,1.224,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023508102,2.50E+12,2.50E+12,1438,82288,0.978,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023508200,25002305082,2.50E+12,1528,98480,1.171,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023509101,2.50E+12,2.50E+12,1539,94432,1.123,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023509102,2.50E+12,2.50E+12,1482,97969,1.165,4
14484,"Boston-Quincy, MA",2008,84103,25023,25023510100,25002305101,2.50E+12,1216,66076,0.786,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023510200,25002305102,2.50E+12,1503,69226,0.823,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023510300,25002305103,2.50E+12,861,40919,0.487,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023510400,25002305104,2.50E+12,721,55625,0.661,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023510501,2.50E+12,2.50E+12,729,53295,0.634,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023510502,2.50E+12,2.50E+12,1620,44849,0.533,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023510503,2.50E+12,2.50E+12,889,61378,0.73,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023510600,25002305106,2.50E+12,762,83068,0.988,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023510700,25002305107,2.50E+12,1585,64861,0.771,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023510800,25002305108,2.50E+12,1485,38991,0.464,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023510900,25002305109,2.50E+12,349,23343,0.278,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023511000,25002305110,2.50E+12,607,61417,0.73,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023511100,25002305111,2.50E+12,1392,74973,0.891,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023511200,25002305112,2.50E+12,1232,50886,0.605,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023511301,2.50E+12,2.50E+12,1358,57134,0.679,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023511302,2.50E+12,2.50E+12,882,62059,0.738,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023511400,25002305114,2.50E+12,840,38013,0.452,1
14484,"Boston-Quincy, MA",2008,84103,25023,25023511500,25002305115,2.50E+12,1165,58068,0.69,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023511600,25002305116,2.50E+12,1666,56310,0.67,2
14484,"Boston-Quincy, MA",2008,84103,25023,25023511701,2.50E+12,2.50E+12,1220,74766,0.889,3
14484,"Boston-Quincy, MA",2008,84103,25023,25023511702,2.50E+12,2.50E+12,760,72763,0.865,3
